order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
719,101,Mary Jane,248,Coffee Maker,Home & Kitchen,Wallet,26,9071,2021-07-31 18:32:18,India,Bengaluru,www.flipkart.com,62155,N,Timeout
720,170,Joe Smith,266,Highlighters,Stationery,UPI,35,3094,2022-01-31 09:07:41,Australia,Melbourne,www.tatacliq.com,86798,N,Invalid CVV
721,169,Joe Smith,298,Mystery,Books,Internet Banking,30,4543,2022-02-22 12:41:00,India,Indore,www.tatacliq.com,55490,Y,
722,182,John Smith,200,Plates,Home & Kitchen,Internet Banking,20,8550,2022-03-08 21:15:07,UK,Oxford,www.amazon.com,33739,Y,
723,159,Neo,300,Bluetooth Earbuds,Electronics,Card,43,4019,2023-05-27 13:23:52,Australia,Sydney,www.tatacliq.com,83420,N,Invalid CVV
724,108,Mary Jane,252,Socks,Clothing,Card,10,292,2021-06-22 19:44:09,Germany,Munich,www.flipkart.com,45515,N,Insufficient Funds
725,169,Joe Smith,243,Calculator,Stationery,Internet Banking,46,26,2021-02-21 09:10:33,Australia,Melbourne,www.ebay.in,50698,N,Insufficient Funds
726,184,Mary Jane,251,Underwear,Clothing,Card,20,7168,2022-06-04 20:06:32,Australia,Melbourne,www.flipkart.com,88824,Y,
727,162,Mary Jane,205,Bluetooth Speaker,Electronics,Internet Banking,26,6659,2021-06-12 06:20:05,Germany,Hamburg,www.ebay.in,28639,Y,
728,130,Neo,245,Sweaters,Clothing,Internet Banking,17,4904,2022-10-14 11:53:52,USA,Chicago,www.flipkart.com,19584,N,Insufficient Funds
729,159,Neo,219,Mystery,Books,UPI,34,1276,2023-10-31 08:53:49,Germany,Berlin,www.amazon.com,25136,N,Invalid CVV
730,172,Neo,255,Calculator,Stationery,UPI,28,9439,2022-10-02 15:30:21,Australia,Brisbane,www.amazon.com,59447,N,Invalid CVV
731,145,John Smith,298,Kitchen Scale,Home & Kitchen,Internet Banking,40,7388,2022-08-12 12:14:40,USA,Chicago,www.amazon.com,25315,N,Insufficient Funds
732,123,John Smith,253,Bluetooth Speaker,Electronics,UPI,30,4943,2022-10-08 08:53:48,Germany,Munich,www.tatacliq.com,56992,Y,
733,176,John Smith,300,Cookware,Home & Kitchen,UPI,36,1776,2023-05-30 14:06:14,UK,Oxford,www.ebay.in,72922,N,Timeout
734,170,John Smith,279,Glasses,Home & Kitchen,Card,29,6468,2022-10-15 07:16:39,Australia,Brisbane,www.ebay.in,43692,N,Invalid CVV
735,109,Neo,289,Fitness Tracker,Electronics,Wallet,13,6254,2022-12-02 02:07:17,Australia,Sydney,www.ebay.in,79079,N,Timeout
736,192,Mary Jane,262,Blender,Home & Kitchen,UPI,18,6154,2023-11-26 02:08:37,Australia,Brisbane,www.ebay.in,14470,Y,
737,129,Neo,264,Highlighters,Stationery,Wallet,19,9405,2022-05-03 02:55:17,USA,New York,www.ebay.in,83456,Y,
738,167,Neo,259,Travel Books,Books,Internet Banking,31,6280,2021-07-20 02:47:54,Germany,Munich,www.tatacliq.com,56761,N,Insufficient Funds
739,139,Joe Smith,215,Poetry,Books,Internet Banking,45,4394,2022-09-20 08:48:01,India,Bengaluru,www.amazon.com,45821,Y,
740,122,Neo,238,Scissors,Stationery,Internet Banking,23,5129,2023-05-21 01:39:11,USA,Chicago,www.tatacliq.com,18505,Y,
741,161,Mary Jane,260,Swimwear,Clothing,Wallet,16,3446,2021-06-15 22:26:12,India,Bengaluru,www.amazon.com,78316,Y,
742,168,Trinity,273,Blender,Home & Kitchen,Wallet,-31,9313,2021-03-19 14:53:01,UK,Oxford,www.tatacliq.com,45546,Y,
743,187,John Smith,280,Wireless Router,Electronics,UPI,48,3500,2023-01-01 00:00:00,India,Indore,www.amazon.com,91020,N,Timeout
744,170,Mary Jane,235,Jeans,Clothing,Internet Banking,34,530,2022-12-07 19:45:54,USA,Chicago,www.ebay.in,14937,N,Invalid CVV
745,185,Neo,236,Markers,Stationery,Card,13,6200,2021-03-07 09:30:28,UK,London,www.ebay.in,50203,Y,
746,174,Neo,258,Hoodies,Clothing,UPI,27,6612,2021-04-14 03:05:44,UK,Manchester,www.ebay.in,91344,Y,
747,104,Trinity,260,Sportswear,Clothing,UPI,2,6308,2023-06-17 19:41:27,UK,Manchester,www.ebay.in,54671,N,Invalid CVV
748,193,Neo,300,Eraser,Stationery,Internet Banking,11,7205,2021-08-12 07:33:56,USA,New York,www.amazon.com,51714,Y,
749,170,John Smith,204,Underwear,Clothing,UPI,32,2034,2022-07-25 09:01:08,UK,Oxford,www.amazon.com,98844,N,Timeout
750,163,Mary Jane,269,Binder,Stationery,UPI,28,8189,2022-12-06 09:47:25,India,Mumbai,www.flipkart.com,59683,N,Insufficient Funds
751,186,Trinity,237,Dresses,Clothing,UPI,8,7293,2021-04-29 09:15:24,Australia,Brisbane,www.ebay.in,97072,N,Insufficient Funds
752,170,Trinity,211,Blouses,Clothing,Internet Banking,22,336,2021-08-07 09:02:14,Australia,Brisbane,www.tatacliq.com,50383,Y,
753,156,Neo,267,Swimwear,Clothing,UPI,19,6007,2022-04-08 17:38:26,Germany,Hamburg,www.ebay.in,81916,Y,
754,107,Mary Jane,295,Coffee Maker,Home & Kitchen,Internet Banking,37,1479,2023-12-20 11:14:47,UK,Manchester,www.amazon.com,20353,Y,
755,149,Joe Smith,249,Paper Cutter,Stationery,Internet Banking,23,5652,2022-05-18 20:01:38,USA,New York,www.flipkart.com,58543,N,Timeout
756,126,Joe Smith,248,Pencil Sharpener,Stationery,Wallet,13,5962,2021-02-16 23:51:01,USA,Chicago,www.amazon.com,50146,N,Insufficient Funds
757,133,Joe Smith,270,Glue Stick,Stationery,Card,12,1657,2023-11-05 02:32:35,Germany,Berlin,www.amazon.com,72383,N,Invalid CVV
758,106,John Smith,274,Smart TV,Electronics,Internet Banking,16,730,2022-06-04 20:03:59,Australia,Brisbane,www.tatacliq.com,56929,Y,
759,165,Joe Smith,250,Blouses,Clothing,UPI,48,8358,2021-06-22 18:45:07,Germany,Berlin,www.tatacliq.com,36903,N,Timeout
760,137,Mary Jane,296,Science Fiction,Books,Wallet,42,2644,2022-07-20 01:09:55,Germany,Hamburg,www.flipkart.com,65104,Y,
761,175,Joe Smith,256,Laptop,Electronics,Card,34,319,2023-03-25 18:49:19,Germany,Berlin,www.flipkart.com,99717,Y,
762,107,Mary Jane,237,Children's Books,Books,Internet Banking,7,4332,2022-08-18 12:30:58,USA,New York,www.amazon.com,42721,Y,
763,168,Neo,227,Stapler,Stationery,Wallet,9,9131,2023-02-10 05:32:58,Australia,Sydney,www.amazon.com,85717,Y,
764,111,John Smith,293,Sticky Notes,Stationery,Internet Banking,50,3119,2022-10-09 17:24:23,India,Mumbai,www.ebay.in,60831,N,Invalid CVV
765,108,Neo,282,Stapler,Stationery,Wallet,26,8695,2021-06-09 09:12:34,Australia,Melbourne,www.flipkart.com,66329,Y,
766,118,Mary Jane,227,Projector,Electronics,Card,10,9059,2021-06-30 06:32:04,UK,London,www.ebay.in,54108,Y,
767,140,John Smith,271,Mixing Bowls,Home & Kitchen,UPI,8,768,2022-01-25 08:42:44,USA,New York,www.amazon.com,14505,Y,
768,200,Trinity,248,Projector,Electronics,UPI,45,5462,2022-07-19 16:29:57,Australia,Melbourne,www.flipkart.com,62907,Y,
769,112,Joe Smith,212,Drone,Electronics,Internet Banking,15,4846,2021-08-13 14:22:33,USA,New York,www.flipkart.com,52701,Y,
770,164,,232,Kitchen Towels,Home & Kitchen,Wallet,2,5007,2022-06-30 17:29:29,Australia,Sydney,www.tatacliq.com,79848,N,Insufficient Funds
771,116,Mary Jane,265,Stapler,Stationery,Card,1,3382,2022-06-07 12:52:23,UK,Oxford,www.ebay.in,63538,Y,
772,104,Trinity,258,Sportswear,Clothing,Card,38,3431,2021-09-23 12:44:54,Australia,Brisbane,www.flipkart.com,40574,N,Insufficient Funds
773,117,Trinity,299,Pencils,Stationery,UPI,11,3014,2023-06-18 10:00:32,Australia,Sydney,www.tatacliq.com,55179,Y,
774,164,Joe Smith,262,Swimwear,Clothing,Internet Banking,23,646,2023-06-29 04:20:07,Australia,Melbourne,www.flipkart.com,76793,N,Invalid CVV
775,133,Neo,299,Pens,Stationery,Internet Banking,44,8515,2023-04-07 06:49:58,USA,Chicago,www.tatacliq.com,35649,N,Timeout
776,103,John Smith,291,Notebook,Stationery,Wallet,13,4094,2022-10-22 09:42:39,India,Bengaluru,www.amazon.com,21219,N,Timeout
777,194,Trinity,288,Nightwear,Clothing,Card,15,4434,2023-02-23 09:03:07,Australia,Sydney,www.amazon.com,52872,Y,
778,125,Joe Smith,203,Chopping Board,Home & Kitchen,UPI,46,1849,2021-06-25 03:24:48,India,Bengaluru,www.ebay.in,62126,N,Invalid CVV
779,166,,248,Stapler,Stationery,Wallet,22,1066,2021-03-30 12:41:34,India,Indore,www.amazon.com,65443,N,Timeout
780,159,Neo,248,Textbooks,Books,UPI,44,4624,2022-11-25 01:55:42,USA,New York,www.amazon.com,15922,N,Insufficient Funds
781,182,Neo,218,Home Theater System,Electronics,Card,8,3007,2022-03-13 21:41:00,Australia,Brisbane,www.ebay.in,47287,N,Invalid CVV
782,101,Trinity,281,Scarves,Clothing,Card,32,1473,2023-05-02 04:55:22,Australia,Brisbane,www.tatacliq.com,27900,N,Invalid CVV
783,199,Neo,271,Highlighters,Stationery,Wallet,38,6144,2021-08-18 21:04:15,UK,Oxford,www.tatacliq.com,51678,N,Insufficient Funds
784,169,Neo,215,Classics,Books,Internet Banking,16,5583,2023-09-17 01:41:39,USA,Boston,www.amazon.com,16339,Y,
785,101,Joe Smith,212,Poetry,Books,Card,31,528,2022-10-18 00:17:40,USA,Chicago,www.flipkart.com,34658,N,Insufficient Funds
786,147,Mary Jane,239,Food Storage Containers,Home & Kitchen,Card,37,1493,2021-02-28 15:53:22,UK,Oxford,www.tatacliq.com,76555,Y,
787,103,John Smith,263,Non-fiction,Books,Card,10,3030,2021-04-16 12:25:51,India,Bengaluru,www.amazon.com,17819,Y,
788,148,Mary Jane,265,Measuring Cups,Home & Kitchen,UPI,44,8530,2023-08-18 06:54:07,UK,Manchester,www.flipkart.com,91659,N,Insufficient Funds
789,181,John Smith,236,Home Theater System,Electronics,Internet Banking,41,5011,2022-08-04 06:43:06,India,Indore,www.tatacliq.com,49806,Y,
790,110,Joe Smith,292,Cutlery,Home & Kitchen,Wallet,37,4113,2022-08-09 23:42:07,Australia,Sydney,www.amazon.com,89615,Y,
791,192,Mary Jane,298,Paper Cutter,Stationery,Card,25,6096,2021-08-22 22:45:14,India,Mumbai,www.ebay.in,23887,N,Invalid CVV
792,142,Trinity,279,Ruler,Stationery,Card,2,3238,2022-03-23 13:44:00,USA,New York,www.amazon.com,13861,Y,
793,175,John Smith,201,Kitchen Towels,Home & Kitchen,Wallet,-32,4182,2023-04-22 21:33:31,USA,Boston,www.ebay.in,75535,N,Invalid CVV
794,134,Mary Jane,250,Blouses,Clothing,UPI,42,1574,2022-08-18 01:53:23,USA,New York,www.amazon.com,46657,Y,
795,144,Joe Smith,237,Kitchen Scale,Home & Kitchen,Wallet,12,1869,2021-07-30 15:32:32,Australia,Melbourne,www.flipkart.com,71367,Y,
796,111,Trinity,228,Whiteboard Markers,Stationery,UPI,2,5501,2023-04-15 07:37:06,Australia,Melbourne,www.tatacliq.com,81564,N,Insufficient Funds
797,140,Joe Smith,217,Air Fryer,Home & Kitchen,Wallet,-47,4908,2021-11-26 08:30:45,UK,London,www.tatacliq.com,39037,N,Timeout
798,181,Joe Smith,227,External Hard Drive,Electronics,Wallet,25,4374,2021-07-01 12:12:40,UK,London,www.amazon.com,89610,Y,
799,114,Neo,243,Socks,Clothing,Internet Banking,25,2507,2022-11-04 19:55:46,USA,New York,www.tatacliq.com,44497,Y,
800,103,Trinity,239,Pencils,Stationery,Internet Banking,38,9414,2021-01-27 12:26:08,Germany,Berlin,www.flipkart.com,34541,N,Invalid CVV
801,128,Mary Jane,269,Suits,Clothing,Wallet,3,3817,2021-06-08 15:48:31,USA,New York,www.flipkart.com,63430,Y,
802,197,Mary Jane,241,Smartwatch,Electronics,Wallet,43,3507,2021-08-03 07:25:07,Germany,Berlin,www.amazon.com,23859,N,Insufficient Funds
803,106,John Smith,299,Paper Cutter,Stationery,Card,49,5910,2021-02-24 22:21:38,India,Indore,www.flipkart.com,19461,Y,
804,158,Joe Smith,296,Non-fiction,Books,Wallet,36,6398,2021-09-14 21:54:22,USA,Chicago,www.ebay.in,98751,Y,
805,136,Mary Jane,267,Memoir,Books,Internet Banking,41,7191,2022-09-14 10:35:27,USA,Boston,www.tatacliq.com,53087,Y,
806,199,Neo,277,Microwave,Home & Kitchen,Internet Banking,50,7812,2021-01-21 15:37:38,UK,Oxford,www.ebay.in,40313,N,Insufficient Funds
807,123,Mary Jane,247,Science Fiction,Books,UPI,8,8626,2021-07-22 10:03:35,UK,London,www.ebay.in,41181,N,Timeout
808,163,Mary Jane,216,Mixing Bowls,Home & Kitchen,Wallet,33,243,2022-06-06 20:27:59,UK,Manchester,www.flipkart.com,60028,N,Invalid CVV
809,118,John Smith,289,Biography,Books,Wallet,27,9338,2021-01-25 06:08:24,India,Bengaluru,www.flipkart.com,94363,N,Timeout
810,125,Neo,286,Sticky Notes,Stationery,Internet Banking,25,8493,2021-01-18 12:17:35,USA,Chicago,www.ebay.in,36581,N,Insufficient Funds
811,178,Mary Jane,229,Air Fryer,Home & Kitchen,UPI,8,4829,2021-07-22 15:58:36,USA,New York,www.tatacliq.com,51735,N,Insufficient Funds
812,139,Joe Smith,254,VR Headset,Electronics,Wallet,26,3829,2022-11-05 03:25:36,Germany,Berlin,www.flipkart.com,26163,N,Invalid CVV
813,168,John Smith,218,Self-Help,Books,Wallet,25,7281,2022-08-13 06:49:04,Australia,Sydney,www.tatacliq.com,57897,Y,
814,196,Trinity,260,Ruler,Stationery,Card,30,9554,2022-06-07 02:15:26,India,Mumbai,www.tatacliq.com,28871,N,Insufficient Funds
815,127,Neo,232,External Hard Drive,Electronics,UPI,47,745,2021-10-16 12:26:00,Germany,Hamburg,www.flipkart.com,24536,N,Invalid CVV
816,147,Joe Smith,245,Textbooks,Books,UPI,40,5710,2022-09-02 04:46:30,UK,Manchester,www.tatacliq.com,93934,Y,
817,119,Mary Jane,241,Thrillers,Books,UPI,32,1413,2022-07-22 04:55:11,UK,Manchester,www.tatacliq.com,33744,Y,
818,144,Trinity,218,Children's Books,Books,Internet Banking,10,2544,2023-09-01 04:23:04,Australia,Brisbane,www.amazon.com,45874,Y,
819,117,Mary Jane,210,Smartwatch,Electronics,UPI,4,6482,2022-05-12 04:38:49,Germany,Hamburg,www.tatacliq.com,22483,Y,
820,115,Mary Jane,225,Pencils,Stationery,UPI,-25,9193,2022-04-23 14:38:37,Australia,Sydney,www.flipkart.com,88568,N,Invalid CVV
821,117,John Smith,248,Eraser,Stationery,Card,19,9065,2021-01-07 06:36:04,UK,London,www.amazon.com,37052,N,Timeout
822,111,Joe Smith,283,Bluetooth Speaker,Electronics,UPI,7,9200,2023-03-23 08:29:08,USA,Boston,www.amazon.com,35936,Y,
823,134,John Smith,236,Portable Charger,Electronics,Internet Banking,47,5121,2022-03-08 21:29:12,Germany,Hamburg,www.tatacliq.com,10440,Y,
824,113,John Smith,219,Thrillers,Books,Wallet,44,9713,2022-08-04 02:19:40,Germany,Munich,www.ebay.in,34292,N,Insufficient Funds
825,117,Mary Jane,288,Tablet,Electronics,Internet Banking,28,2555,2022-10-29 14:47:51,USA,Chicago,www.tatacliq.com,25779,Y,
826,167,Joe Smith,242,Comics,Books,Internet Banking,28,5971,2021-05-12 09:23:11,Australia,Brisbane,www.amazon.com,35987,N,Insufficient Funds
827,104,Neo,204,Jackets,Clothing,Card,48,3962,2022-07-03 12:42:21,UK,Manchester,www.flipkart.com,32559,N,Insufficient Funds
828,111,Trinity,279,Glasses,Home & Kitchen,Internet Banking,48,9318,2022-02-17 01:23:22,India,Bengaluru,www.flipkart.com,13746,N,Timeout
829,161,Mary Jane,297,Blender,Home & Kitchen,UPI,13,1222,2021-09-04 22:55:37,India,Mumbai,www.flipkart.com,61173,N,Insufficient Funds
830,130,Joe Smith,229,Pencil Sharpener,Stationery,Card,7,4691,2023-10-23 23:57:58,Germany,Hamburg,www.ebay.in,66399,Y,
831,150,Joe Smith,222,Drone,Electronics,UPI,14,8968,2023-06-07 03:51:48,Germany,Berlin,www.tatacliq.com,88053,N,Invalid CVV
832,156,John Smith,208,Monitor,Electronics,UPI,21,9043,2022-08-22 15:09:53,UK,Oxford,www.ebay.in,62807,N,Insufficient Funds
833,157,Neo,209,Comics,Books,Card,26,6742,2021-03-27 13:06:50,India,Bengaluru,www.ebay.in,63172,Y,
834,118,Mary Jane,260,Pencils,Stationery,Wallet,22,360,2023-06-21 07:39:11,Australia,Melbourne,www.tatacliq.com,13520,N,Timeout
835,109,Mary Jane,298,Underwear,Clothing,Card,15,6281,2022-05-18 09:17:09,India,Indore,www.amazon.com,86618,N,Insufficient Funds
836,191,John Smith,258,Thrillers,Books,Internet Banking,33,7316,2021-02-28 21:43:18,India,Mumbai,www.flipkart.com,16821,Y,
837,119,John Smith,299,Horror,Books,Internet Banking,50,6450,2022-12-02 14:40:34,UK,Manchester,www.amazon.com,45799,Y,
838,179,Joe Smith,233,Portable Charger,Electronics,Wallet,31,4549,2023-01-01 00:00:00,India,Mumbai,www.tatacliq.com,64283,N,Invalid CVV
839,137,Joe Smith,298,Glue Stick,Stationery,Wallet,45,6877,2023-03-18 16:32:44,India,Bengaluru,www.ebay.in,26794,N,Invalid CVV
840,196,Joe Smith,235,Horror,Books,Wallet,43,4042,2021-07-09 03:50:43,UK,Oxford,www.tatacliq.com,67922,N,Insufficient Funds
841,157,Trinity,245,Microwave,Home & Kitchen,UPI,1,3691,2022-03-06 12:30:24,Germany,Berlin,www.amazon.com,32303,N,Timeout
842,137,Joe Smith,253,Glue Stick,Stationery,Wallet,24,7457,2021-12-14 07:19:44,Germany,Berlin,www.amazon.com,96365,Y,
843,154,Trinity,273,Pressure Cooker,Home & Kitchen,Wallet,46,8167,2022-11-19 10:08:57,USA,New York,www.flipkart.com,69403,Y,
844,155,Neo,209,Paper Cutter,Stationery,UPI,24,4850,2022-01-15 04:13:35,USA,Chicago,www.amazon.com,73548,Y,
845,131,Trinity,251,Laptop,Electronics,Internet Banking,5,3334,2022-05-24 20:08:31,Germany,Hamburg,www.tatacliq.com,26228,Y,
846,199,Trinity,271,Blender,Home & Kitchen,Wallet,15,7982,2021-01-24 02:55:49,Germany,Munich,www.flipkart.com,97304,Y,
847,197,Neo,251,Fitness Tracker,Electronics,Internet Banking,8,4808,2022-07-30 07:10:14,Australia,Brisbane,www.tatacliq.com,49142,Y,
848,123,Joe Smith,250,Monitor,Electronics,Card,9,6502,2023-07-02 20:14:09,USA,Chicago,www.flipkart.com,13991,N,Timeout
849,112,John Smith,300,Air Fryer,Home & Kitchen,UPI,19,9981,2021-03-20 16:48:02,Germany,Berlin,www.ebay.in,43256,Y,
850,119,John Smith,280,Shoes,Clothing,Internet Banking,3,1148,2022-09-02 06:37:58,India,Indore,www.tatacliq.com,57071,N,Timeout
851,197,Joe Smith,272,Shoes,Clothing,Wallet,12,191,2022-09-22 07:39:27,UK,London,www.flipkart.com,88887,N,Insufficient Funds
852,173,Trinity,266,Children's Books,Books,Internet Banking,48,4455,2022-09-19 05:00:04,India,Mumbai,www.flipkart.com,53318,Y,
853,159,Neo,278,Textbooks,Books,Card,16,10,2023-12-26 17:25:27,Germany,Hamburg,www.ebay.in,13308,N,Insufficient Funds
854,123,Joe Smith,267,Smartphone,Electronics,Wallet,31,3397,2021-11-11 01:38:09,USA,New York,www.amazon.com,51131,Y,
855,109,Neo,261,Swimwear,Clothing,UPI,29,7443,2022-03-19 07:40:49,Australia,Brisbane,www.flipkart.com,87630,N,Insufficient Funds
856,148,John Smith,228,Memoir,Books,Wallet,33,8565,2023-05-30 07:54:07,India,Bengaluru,www.amazon.com,24391,Y,
857,142,Neo,272,Eraser,Stationery,UPI,45,9923,2021-06-22 04:01:53,UK,Manchester,www.flipkart.com,72997,N,Timeout
858,104,Mary Jane,229,Graphic Novels,Books,Wallet,15,2571,2023-12-09 07:26:11,UK,London,www.ebay.in,99025,N,Invalid CVV
859,136,John Smith,282,Headphones,Electronics,Wallet,31,1947,2023-07-09 15:04:17,UK,London,www.ebay.in,25442,N,Insufficient Funds
860,149,Neo,227,Binder,Stationery,Card,-30,1954,2022-09-16 17:02:46,India,Mumbai,www.amazon.com,43603,Y,
861,127,Neo,211,Skirts,Clothing,Internet Banking,4,1835,2021-08-09 05:38:25,USA,Boston,www.amazon.com,23798,N,Timeout
862,167,Joe Smith,296,Self-Help,Books,UPI,47,2012,2021-08-19 20:28:12,Australia,Sydney,www.tatacliq.com,88429,N,Timeout
863,106,Trinity,267,File Folder,Stationery,Wallet,37,8470,2021-10-08 21:42:42,UK,Manchester,www.ebay.in,85020,N,Insufficient Funds
864,114,John Smith,269,Sweaters,Clothing,Internet Banking,15,2759,2021-04-23 20:32:53,Germany,Munich,www.flipkart.com,13503,Y,
865,155,Neo,294,Headphones,Electronics,Card,48,5644,2021-09-18 00:56:00,USA,Boston,www.ebay.in,12686,N,Invalid CVV
866,197,Joe Smith,222,Fantasy,Books,Wallet,11,9735,2023-08-18 07:11:50,Germany,Hamburg,www.tatacliq.com,48846,N,Invalid CVV
867,107,Mary Jane,246,Portable Charger,Electronics,Internet Banking,47,6759,2021-04-15 17:47:55,UK,London,www.ebay.in,36415,N,Insufficient Funds
868,147,John Smith,253,Microwave,Home & Kitchen,Wallet,33,3185,2021-09-05 00:39:35,Germany,Berlin,www.flipkart.com,92507,N,Timeout
869,138,Neo,266,Jackets,Clothing,Wallet,16,8955,2022-04-01 20:55:02,UK,Oxford,www.amazon.com,11881,N,Timeout
870,133,Neo,280,Home Theater System,Electronics,Wallet,29,4059,2021-10-23 10:06:16,Australia,Sydney,www.flipkart.com,55666,N,Timeout
871,181,Mary Jane,257,Cookware,Home & Kitchen,Card,24,1590,2023-09-04 15:21:25,Germany,Munich,www.tatacliq.com,34952,N,Invalid CVV
872,107,Joe Smith,277,Smart TV,Electronics,UPI,46,7983,2023-08-05 07:59:03,USA,Chicago,www.ebay.in,86596,N,Insufficient Funds
873,145,,223,Air Fryer,Home & Kitchen,Internet Banking,23,6735,2022-07-22 23:51:02,UK,Oxford,www.ebay.in,85057,Y,
874,134,Neo,214,File Folder,Stationery,Card,45,185,2021-11-02 13:10:18,USA,Chicago,www.amazon.com,63812,N,Insufficient Funds
875,136,Mary Jane,288,Sportswear,Clothing,Wallet,7,7133,2021-09-14 11:13:17,Australia,Brisbane,www.flipkart.com,98668,Y,
876,117,Trinity,271,Historical Fiction,Books,UPI,16,4775,2023-10-12 03:56:10,UK,London,www.amazon.com,53132,Y,
877,150,John Smith,269,Hats,Clothing,Wallet,50,5260,2021-01-18 14:52:46,India,Indore,www.tatacliq.com,84700,Y,
878,186,Neo,225,Blouses,Clothing,Wallet,38,6355,2022-09-28 03:48:54,Australia,Sydney,www.flipkart.com,78686,N,Insufficient Funds
879,189,Trinity,281,Mixing Bowls,Home & Kitchen,Internet Banking,15,7280,2023-07-16 17:07:15,UK,Oxford,www.ebay.in,33348,N,Timeout
880,143,Joe Smith,215,Sweaters,Clothing,Wallet,46,817,2023-12-08 10:45:53,India,Bengaluru,www.tatacliq.com,10834,Y,
881,166,Trinity,291,Young Adult,Books,Internet Banking,17,46,2023-08-14 16:24:58,Germany,Berlin,www.flipkart.com,13116,N,Timeout
882,136,Neo,276,Paper Cutter,Stationery,Wallet,16,7016,2023-01-20 15:06:26,Germany,Munich,www.flipkart.com,84564,N,Insufficient Funds
883,138,Joe Smith,293,Sticky Notes,Stationery,Wallet,36,2474,2023-01-07 21:18:52,UK,Manchester,www.amazon.com,44788,Y,
884,154,Neo,257,Sweaters,Clothing,Card,11,4328,2022-08-05 00:40:08,UK,London,www.ebay.in,54235,N,Timeout
885,145,Mary Jane,228,Eraser,Stationery,UPI,36,1900,2022-07-12 21:13:19,USA,Chicago,www.ebay.in,20650,Y,
886,177,Mary Jane,232,Jeans,Clothing,Internet Banking,2,8951,2022-08-22 20:27:24,Germany,Munich,www.tatacliq.com,29884,Y,
887,149,John Smith,266,Food Storage Containers,Home & Kitchen,Wallet,11,2534,2021-09-18 08:27:54,India,Indore,www.flipkart.com,19369,Y,
888,128,Joe Smith,274,Cutlery,Home & Kitchen,UPI,15,7403,2022-04-11 12:22:45,India,Bengaluru,www.flipkart.com,82604,N,Insufficient Funds
889,188,Neo,273,Laptop,Electronics,UPI,24,7471,2022-05-07 10:14:41,Australia,Sydney,www.tatacliq.com,34527,N,Invalid CVV
890,138,Joe Smith,277,Fantasy,Books,Wallet,35,7867,2021-03-07 18:47:55,USA,New York,www.amazon.com,49259,N,Invalid CVV
891,143,Mary Jane,256,Oven Mitts,Home & Kitchen,Internet Banking,40,5761,2021-02-07 20:00:47,USA,Boston,www.tatacliq.com,59339,N,Timeout
892,154,Neo,227,Kitchen Towels,Home & Kitchen,UPI,14,1699,2022-05-25 09:51:42,Australia,Sydney,www.amazon.com,12446,Y,
